[49, 17, 52, 74, 83, 41, 82, 41, 66, 14, 75, 41, 56, 39, 4, 87, 47, 56, 3, 50, 69, 93, 91, 19, 100, 99, 62, 2, 3, 54, 98, 82, 12, 95, 38, 97, 29, 42, 69, 91, 90, 41, 21, 86, 48, 98, 45, 91, 95, 10, 95, 60, 92, 21, 88, 96, 7, 73, 20, 98, 13, 72, 45, 60, 99, 41, 87, 2, 79, 8, 44, 58, 55, 46, 44, 72, 17, 0, 72, 1, 1, 22, 6, 98, 91, 10, 57, 59, 45, 55, 79, 31, 48, 94, 70, 21, 73, 67, 42, 77]
[52, 11, 81, 13, 15, 73, 6, 13, 39, 58, 33, 73, 84, 97, 94, 84, 3, 52, 94, 51, 48, 93, 31, 18, 41, 13, 55, 7, 57, 50, 67, 7, 46, 26, 51, 79, 46, 14, 51, 7, 8, 82, 27, 20, 35, 34, 28, 48, 47, 49, 89, 76, 37, 69, 16, 59, 4, 76, 95, 93, 89, 97, 87, 17, 44, 47, 62, 70, 1, 87, 98, 62, 54, 4, 97, 37, 3, 93, 40, 60, 43, 72, 8, 48, 98, 94, 9, 30, 77, 71, 55, 54, 83, 56, 90, 93, 76, 2, 69, 32]
[33, 90, 87, 67, 1, 45, 55, 76, 48, 31, 94, 42, 51, 68, 7, 77, 70, 19, 59, 18, 93, 91, 19, 7, 88, 38, 19, 74, 85, 61, 35, 94, 78, 83, 35, 95, 88, 86, 65, 94, 23, 66, 61, 33, 52, 95, 98, 91, 66, 70, 84, 22, 88, 71, 48, 86, 65, 75, 19, 57, 94, 25, 84, 65, 53, 9, 3, 82, 91, 40, 3, 94, 73, 75, 21, 77, 65, 58, 71, 87, 9, 7, 25, 25, 43, 72, 19, 2, 16, 40, 74, 90, 25, 33, 98, 56, 28, 7, 44, 1]
[97, 42, 53, 27, 99, 49, 56, 4, 54, 97, 25, 59, 62, 82, 22, 87, 46, 72, 31, 89, 37, 19, 6, 91, 8, 58, 2, 87, 3, 79, 79, 46, 44, 74, 94, 63, 40, 2, 44, 53, 88, 14, 94, 68, 83, 56, 17, 67, 29, 61, 30, 28, 86, 98, 92, 40, 93, 37, 15, 17, 78, 99, 54, 73, 2, 95, 87, 19, 4, 76, 45, 69, 82, 44, 24, 22, 80, 0, 7, 31, 42, 32, 46, 46, 89, 48, 0, 13, 27, 1, 64, 18, 31, 26, 72, 73, 28, 79, 42, 11]
[82, 0, 69, 0, 68, 91, 28, 52, 70, 92, 57, 96, 98, 78, 30, 37, 88, 12, 60, 3, 27, 15, 87, 37, 20, 96, 53, 74, 22, 47, 1, 46, 14, 86, 63, 52, 59, 39, 36, 14, 1, 56, 40, 79, 83, 83, 62, 92, 53, 42, 61, 15, 44, 22, 25, 93, 13, 80, 16, 20, 51, 87, 13, 91, 79, 78, 43, 24, 38, 99, 93, 16, 65, 84, 26, 47, 44, 76, 93, 78, 84, 18, 19, 97, 31, 31, 40, 83, 72, 55, 78, 77, 22, 2, 94, 58, 49, 38, 61, 7]
[85, 39, 20, 100, 88, 19, 87, 25, 22, 16, 18, 92, 64, 98, 96, 49, 21, 7, 12, 7, 15, 97, 40, 68, 29, 100, 58, 87, 88, 85, 28, 36, 13, 75, 13, 62, 84, 38, 0, 41, 16, 78, 56, 3, 62, 14, 69, 88, 9, 69, 67, 85, 53, 57, 51, 12, 3, 15, 23, 8, 58, 22, 71, 14, 14, 12, 61, 47, 62, 90, 56, 90, 60, 72, 12, 71, 26, 87, 0, 12, 27, 91, 44, 1, 3, 40, 67, 65, 90, 38, 80, 41, 18, 14, 42, 53, 51, 4, 82, 70]
[79, 1, 77, 48, 73, 78, 70, 94, 97, 60, 52, 59, 66, 14, 52, 47, 59, 57, 33, 52, 83, 11, 95, 3, 44, 46, 31, 23, 22, 87, 98, 33, 45, 8, 32, 21, 58, 100, 49, 29, 24, 78, 14, 35, 76, 85, 40, 80, 49, 22, 23, 37, 33, 43, 75, 60, 38, 38, 32, 92, 64, 34, 23, 52, 79, 69, 33, 51, 46, 49, 94, 99, 33, 25, 65, 97, 14, 58, 74, 97, 95, 3, 97, 33, 40, 39, 74, 14, 65, 7, 82, 60, 84, 45, 58, 91, 92, 93, 5, 5]
[33, 81, 6, 39, 73, 10, 3, 4, 85, 10, 32, 10, 76, 13, 87, 3, 65, 47, 99, 13, 36, 47, 78, 18, 100, 66, 42, 17, 69, 97, 71, 11, 44, 95, 39, 2, 40, 82, 49, 34, 83, 88, 8, 6, 99, 76, 22, 42, 55, 23, 49, 50, 43, 29, 58, 59, 25, 39, 67, 63, 38, 65, 14, 45, 67, 64, 100, 90, 82, 95, 49, 22, 21, 21, 36, 71, 65, 92, 81, 54, 26, 85, 6, 37, 87, 47, 39, 10, 2, 69, 100, 33, 73, 74, 47, 31, 58, 38, 80, 24]
[47, 18, 7, 92, 88, 76, 97, 65, 100, 42, 57, 33, 16, 52, 42, 64, 11, 42, 95, 35, 67, 16, 80, 57, 99, 26, 58, 8, 24, 94, 45, 33, 86, 1, 5, 93, 18, 91, 68, 24, 29, 17, 92, 24, 93, 58, 72, 27, 21, 39, 87, 94, 19, 70, 96, 34, 23, 84, 95, 73, 41, 11, 74, 70, 61, 95, 40, 92, 72, 45, 71, 42, 29, 96, 59, 81, 91, 86, 69, 69, 66, 81, 32, 77, 97, 80, 78, 57, 42, 75, 96, 19, 74, 13, 20, 99, 11, 57, 10, 88]
[79, 83, 24, 78, 52, 45, 60, 13, 19, 95, 58, 0, 63, 53, 15, 22, 74, 67, 86, 85, 54, 99, 11, 30, 71, 80, 83, 41, 71, 11, 41, 79, 39, 95, 16, 88, 11, 80, 2, 26, 65, 29, 74, 78, 77, 80, 6, 2, 74, 88, 85, 18, 37, 46, 83, 89, 1, 52, 24, 24, 13, 60, 87, 40, 93, 30, 22, 16, 7, 23, 14, 46, 83, 13, 41, 33, 34, 59, 62, 47, 52, 61, 20, 91, 51, 57, 59, 71, 42, 38, 9, 50, 41, 30, 9, 7, 83, 21, 12, 62]
[73, 38, 81, 28, 82, 11, 75, 48, 27, 6, 84, 93, 91, 85, 69, 100, 40, 46, 50, 79, 43, 41, 86, 45, 3, 78, 57, 93, 61, 13, 78, 72, 64, 73, 5, 25, 56, 78, 59, 61, 98, 64, 2, 53, 74, 48, 27, 88, 90, 76, 56, 53, 85, 74, 51, 72, 57, 5, 16, 84, 83, 63, 0, 56, 32, 39, 84, 12, 53, 58, 46, 72, 81, 15, 36, 59, 83, 12, 59, 67, 4, 47, 79, 22, 42, 75, 66, 59, 93, 13, 42, 76, 15, 45, 89, 48, 12, 30, 9, 66]
[43, 56, 49, 48, 67, 8, 79, 45, 28, 34, 58, 65, 82, 24, 94, 9, 76, 27, 98, 34, 41, 30, 15, 64, 2, 92, 48, 28, 60, 74, 84, 88, 90, 30, 74, 19, 0, 44, 89, 19, 83, 98, 30, 42, 6, 13, 89, 10, 67, 46, 43, 81, 27, 99, 18, 44, 17, 63, 16, 7, 29, 13, 100, 29, 44, 85, 65, 72, 77, 55, 10, 50, 13, 9, 41, 53, 15, 15, 46, 54, 56, 19, 92, 78, 69, 97, 73, 12, 62, 59, 63, 68, 44, 50, 57, 47, 13, 11, 20, 21]
[66, 92, 98, 8, 69, 88, 28, 65, 99, 46, 54, 46, 99, 72, 58, 51, 54, 18, 18, 20, 85, 61, 99, 22, 91, 41, 4, 44, 46, 70, 82, 66, 52, 72, 91, 21, 89, 70, 21, 93, 73, 23, 59, 29, 16, 14, 36, 61, 66, 68, 23, 44, 90, 5, 31, 50, 17, 28, 28, 63, 16, 29, 4, 81, 61, 97, 73, 8, 100, 99, 87, 52, 77, 27, 43, 34, 54, 43, 57, 64, 51, 59, 43, 31, 20, 45, 42, 61, 4, 44, 17, 85, 81, 98, 84, 7, 98, 6, 54, 0]
[10, 21, 28, 40, 85, 34, 1, 91, 35, 67, 47, 76, 9, 7, 26, 40, 83, 28, 9, 72, 96, 19, 96, 8, 80, 0, 41, 73, 8, 23, 92, 49, 23, 83, 65, 56, 40, 6, 97, 99, 90, 24, 19, 77, 97, 44, 79, 50, 36, 8, 56, 30, 16, 4, 76, 53, 52, 96, 73, 33, 9, 68, 64, 45, 12, 64, 40, 80, 77, 75, 52, 17, 8, 56, 44, 85, 91, 62, 68, 10, 31, 97, 80, 83, 16, 75, 60, 97, 52, 89, 96, 24, 7, 50, 45, 23, 79, 96, 66, 35]
[97, 24, 41, 27, 74, 92, 73, 65, 29, 94, 41, 55, 5, 61, 51, 56, 86, 87, 66, 32, 5, 80, 34, 0, 85, 40, 29, 40, 47, 15, 25, 5, 25, 84, 15, 20, 40, 98, 57, 46, 50, 86, 73, 75, 98, 35, 19, 55, 28, 61, 74, 17, 22, 33, 35, 32, 47, 69, 72, 95, 44, 59, 51, 65, 51, 93, 65, 93, 65, 65, 93, 19, 16, 50, 92, 63, 16, 48, 48, 83, 34, 40, 71, 21, 39, 2, 98, 13, 75, 1, 47, 22, 80, 25, 5, 70, 86, 41, 75, 69]
[28, 82, 8, 83, 75, 70, 11, 10, 77, 82, 91, 20, 48, 84, 66, 9, 66, 19, 89, 71, 38, 77, 25, 42, 36, 55, 84, 49, 55, 88, 92, 74, 74, 31, 7, 83, 82, 55, 6, 4, 54, 53, 20, 80, 70, 48, 29, 52, 18, 18, 70, 95, 92, 59, 10, 10, 73, 84, 64, 90, 10, 27, 35, 98, 30, 0, 61, 76, 3, 12, 99, 54, 85, 30, 34, 35, 2, 26, 38, 45, 68, 76, 37, 42, 28, 74, 78, 26, 99, 3, 0, 37, 98, 38, 71, 22, 97, 14, 54, 100]
[2, 33, 18, 53, 83, 75, 36, 99, 25, 62, 30, 35, 98, 58, 61, 34, 81, 66, 83, 92, 88, 40, 61, 24, 7, 100, 60, 90, 77, 92, 37, 32, 13, 46, 42, 99, 7, 63, 21, 39, 74, 82, 97, 35, 15, 45, 83, 25, 79, 69, 80, 31, 63, 24, 64, 4, 72, 80, 47, 7, 45, 83, 0, 62, 44, 49, 13, 78, 27, 58, 5, 23, 27, 75, 10, 95, 92, 89, 26, 37, 97, 23, 5, 20, 50, 16, 13, 33, 89, 82, 40, 33, 23, 40, 54, 84, 33, 76, 72, 31]
[21, 14, 32, 29, 88, 25, 13, 65, 64, 22, 3, 58, 36, 53, 50, 50, 32, 73, 73, 85, 12, 80, 42, 63, 93, 38, 33, 18, 53, 10, 12, 42, 49, 74, 73, 4, 8, 77, 97, 58, 34, 18, 1, 76, 93, 74, 86, 39, 94, 17, 16, 36, 67, 22, 21, 64, 33, 53, 42, 49, 53, 71, 48, 84, 4, 24, 33, 48, 98, 97, 95, 60, 71, 21, 29, 80, 21, 52, 35, 57, 97, 82, 74, 51, 42, 79, 26, 58, 27, 88, 54, 11, 30, 37, 78, 83, 62, 89, 66, 77]
[100, 62, 33, 69, 2, 96, 99, 47, 46, 9, 99, 40, 3, 91, 85, 92, 23, 69, 85, 63, 85, 20, 84, 8, 22, 69, 83, 71, 4, 67, 42, 50, 9, 66, 67, 94, 36, 27, 96, 64, 71, 28, 90, 25, 20, 36, 54, 35, 90, 96, 30, 98, 39, 51, 100, 23, 15, 50, 58, 72, 26, 32, 12, 100, 19, 76, 94, 83, 56, 4, 63, 26, 23, 6, 53, 70, 98, 50, 17, 71, 91, 10, 96, 40, 22, 28, 62, 16, 0, 21, 17, 65, 22, 77, 87, 56, 77, 90, 38, 29]
[85, 48, 25, 45, 46, 5, 99, 71, 100, 15, 14, 93, 38, 9, 90, 46, 39, 35, 14, 89, 34, 95, 31, 65, 69, 91, 28, 48, 48, 43, 16, 49, 3, 88, 97, 41, 49, 4, 100, 13, 5, 58, 76, 7, 3, 34, 13, 81, 96, 16, 76, 57, 60, 40, 99, 25, 44, 52, 99, 97, 23, 97, 87, 35, 30, 78, 20, 93, 27, 74, 31, 50, 53, 18, 76, 59, 62, 97, 42, 57, 70, 57, 50, 41, 79, 30, 87, 58, 98, 81, 86, 75, 71, 2, 95, 64, 9, 95, 24, 18]
[30, 62, 37, 29, 47, 5, 2, 6, 21, 9, 36, 43, 74, 44, 25, 1, 17, 36, 49, 69, 88, 98, 8, 43, 98, 94, 9, 16, 22, 70, 32, 5, 47, 58, 88, 27, 68, 8, 92, 11, 77, 31, 92, 67, 19, 74, 88, 32, 72, 42, 7, 49, 90, 50, 87, 83, 3, 69, 70, 5, 21, 76, 77, 64, 43, 32, 16, 95, 91, 10, 39, 33, 33, 46, 11, 98, 26, 16, 58, 25, 96, 51, 31, 69, 20, 32, 81, 42, 33, 83, 47, 54, 84, 0, 69, 55, 40, 99, 22, 69]
[66, 2, 35, 85, 10, 95, 47, 33, 67, 72, 80, 74, 100, 70, 28, 2, 37, 53, 76, 45, 0, 27, 35, 10, 51, 72, 16, 26, 4, 76, 89, 6, 77, 28, 11, 40, 49, 48, 8, 6, 81, 98, 28, 82, 71, 94, 52, 21, 64, 5, 50, 55, 79, 77, 92, 92, 50, 63, 70, 17, 10, 40, 60, 41, 52, 42, 7, 56, 5, 17, 16, 0, 43, 33, 28, 59, 68, 96, 12, 30, 78, 59, 43, 67, 87, 78, 20, 98, 51, 4, 22, 76, 89, 66, 35, 4, 31, 94, 14, 75]
[5, 79, 88, 97, 58, 64, 0, 13, 96, 61, 13, 100, 57, 61, 14, 16, 21, 20, 58, 32, 5, 66, 86, 79, 0, 42, 56, 40, 45, 94, 11, 37, 56, 83, 37, 92, 25, 51, 82, 67, 30, 9, 94, 16, 75, 79, 38, 67, 0, 99, 96, 48, 1, 58, 72, 89, 6, 85, 16, 58, 33, 91, 62, 39, 79, 44, 66, 65, 90, 32, 36, 21, 76, 41, 13, 84, 70, 69, 74, 74, 22, 71, 45, 43, 67, 53, 93, 17, 74, 93, 90, 45, 59, 27, 95, 89, 98, 4, 46, 35]
[36, 58, 19, 0, 83, 10, 66, 84, 82, 86, 24, 64, 8, 95, 89, 19, 3, 77, 91, 48, 8, 76, 51, 45, 42, 60, 7, 22, 47, 19, 49, 11, 74, 67, 39, 8, 92, 9, 65, 75, 2, 94, 90, 45, 90, 85, 26, 59, 59, 18, 68, 95, 95, 11, 45, 70, 42, 99, 47, 72, 50, 34, 33, 29, 61, 44, 96, 38, 100, 78, 1, 43, 73, 83, 0, 5, 41, 0, 26, 24, 70, 50, 42, 51, 0, 64, 19, 0, 78, 20, 35, 13, 76, 20, 4, 97, 9, 57, 16, 67]
[31, 63, 3, 53, 77, 78, 36, 27, 11, 52, 36, 51, 24, 72, 79, 6, 97, 52, 8, 37, 89, 17, 73, 67, 57, 76, 28, 51, 89, 52, 57, 7, 49, 26, 24, 51, 100, 38, 87, 65, 57, 1, 95, 56, 54, 58, 84, 83, 50, 37, 69, 85, 67, 38, 57, 58, 76, 52, 1, 51, 48, 28, 25, 51, 76, 73, 1, 56, 0, 48, 54, 95, 93, 11, 45, 7, 8, 14, 50, 96, 39, 35, 15, 80, 78, 42, 2, 100, 62, 60, 43, 53, 48, 94, 100, 31, 79, 99, 94, 36]
[2, 68, 84, 76, 53, 55, 100, 88, 3, 46, 22, 36, 24, 2, 62, 93, 96, 89, 95, 62, 93, 65, 1, 77, 71, 24, 12, 52, 14, 70, 100, 98, 67, 71, 83, 32, 31, 97, 10, 25, 43, 57, 7, 7, 27, 54, 19, 23, 86, 97, 60, 66, 16, 14, 82, 25, 45, 57, 18, 0, 27, 34, 21, 86, 61, 0, 95, 21, 77, 73, 90, 27, 72, 61, 4, 57, 67, 63, 95, 75, 34, 7, 49, 85, 16, 45, 15, 46, 35, 97, 20, 3, 62, 47, 41, 49, 12, 68, 17, 48]
[19, 11, 41, 85, 8, 31, 62, 50, 89, 62, 100, 78, 7, 11, 21, 0, 23, 49, 39, 83, 58, 42, 36, 75, 100, 100, 27, 25, 39, 80, 70, 45, 87, 89, 4, 45, 90, 35, 19, 39, 51, 43, 63, 95, 3, 50, 4, 99, 46, 46, 95, 70, 89, 9, 63, 29, 39, 54, 40, 10, 21, 11, 46, 6, 58, 32, 40, 72, 72, 38, 30, 88, 6, 35, 0, 73, 56, 29, 8, 80, 69, 89, 89, 100, 54, 84, 24, 38, 26, 83, 35, 9, 18, 65, 58, 18, 20, 56, 39, 8]
[48, 19, 33, 12, 77, 84, 87, 1, 91, 76, 60, 66, 44, 49, 17, 53, 98, 86, 21, 62, 18, 66, 56, 17, 61, 59, 48, 57, 91, 81, 91, 52, 37, 68, 0, 7, 32, 80, 47, 9, 90, 93, 50, 23, 30, 67, 80, 36, 46, 65, 9, 14, 89, 29, 15, 27, 53, 62, 61, 82, 56, 90, 30, 70, 88, 12, 84, 9, 42, 20, 98, 13, 13, 24, 94, 2, 76, 56, 36, 63, 90, 35, 33, 88, 59, 34, 82, 33, 15, 77, 5, 97, 44, 59, 56, 84, 85, 48, 23, 0]
[44, 65, 74, 95, 18, 9, 5, 3, 7, 42, 89, 82, 30, 64, 88, 61, 95, 26, 17, 13, 86, 12, 82, 30, 32, 96, 34, 45, 29, 42, 33, 70, 38, 22, 6, 58, 48, 36, 48, 16, 24, 32, 78, 96, 99, 67, 10, 88, 90, 77, 27, 76, 35, 97, 38, 30, 6, 82, 38, 13, 28, 13, 100, 90, 19, 30, 82, 95, 42, 9, 42, 19, 68, 5, 44, 16, 77, 49, 90, 10, 41, 31, 42, 85, 21, 0, 11, 2, 69, 88, 2, 22, 16, 47, 41, 9, 85, 91, 4, 84]
[71, 12, 26, 22, 90, 60, 50, 3, 44, 78, 99, 64, 71, 67, 52, 74, 47, 64, 44, 15, 19, 82, 66, 51, 75, 40, 3, 37, 65, 52, 57, 11, 7, 45, 43, 32, 76, 52, 19, 28, 97, 43, 85, 72, 98, 76, 28, 87, 15, 43, 4, 16, 23, 99, 6, 75, 23, 85, 46, 0, 55, 75, 13, 80, 18, 14, 51, 20, 99, 90, 3, 76, 77, 40, 97, 88, 49, 8, 67, 16, 65, 64, 21, 93, 23, 97, 71, 100, 16, 43, 2, 22, 25, 77, 74, 69, 2, 2, 75, 16]
[81, 20, 61, 100, 91, 16, 16, 8, 24, 69, 61, 34, 39, 84, 61, 23, 75, 50, 34, 16, 48, 35, 2, 71, 37, 87, 91, 71, 14, 77, 60, 63, 7, 11, 13, 42, 100, 38, 39, 83, 93, 11, 3, 22, 52, 14, 80, 61, 54, 59, 23, 64, 66, 69, 53, 34, 90, 31, 70, 81, 98, 57, 24, 42, 31, 58, 64, 16, 78, 38, 8, 13, 60, 57, 7, 26, 96, 37, 62, 75, 18, 87, 42, 57, 0, 78, 54, 4, 24, 4, 69, 53, 86, 66, 96, 66, 12, 68, 92, 45]
[29, 31, 27, 3, 73, 99, 82, 8, 52, 87, 30, 36, 71, 44, 18, 26, 7, 65, 17, 43, 42, 30, 23, 86, 100, 33, 71, 33, 42, 87, 38, 5, 46, 5, 85, 78, 65, 43, 88, 43, 65, 52, 15, 75, 0, 68, 64, 0, 49, 75, 74, 39, 68, 29, 81, 21, 37, 35, 99, 63, 22, 100, 53, 99, 3, 78, 77, 87, 36, 45, 19, 88, 100, 6, 84, 6, 77, 85, 90, 95, 57, 3, 83, 80, 57, 81, 88, 25, 82, 12, 1, 97, 97, 40, 84, 41, 9, 100, 57, 58]
[74, 3, 18, 57, 99, 78, 86, 19, 38, 71, 25, 95, 87, 67, 75, 0, 100, 85, 4, 50, 89, 80, 11, 53, 57, 70, 72, 81, 44, 71, 56, 67, 0, 94, 77, 36, 73, 34, 96, 30, 32, 44, 99, 81, 23, 58, 15, 29, 27, 98, 37, 12, 16, 40, 3, 58, 11, 97, 30, 3, 38, 55, 70, 60, 44, 5, 54, 83, 50, 55, 29, 2, 90, 17, 23, 58, 17, 95, 68, 55, 40, 48, 16, 38, 74, 63, 57, 40, 18, 11, 4, 58, 71, 6, 62, 86, 11, 50, 34, 28]
[35, 17, 61, 39, 22, 84, 49, 44, 53, 26, 94, 84, 20, 9, 96, 44, 17, 16, 90, 18, 79, 51, 74, 88, 90, 73, 6, 18, 39, 7, 17, 67, 89, 98, 79, 55, 44, 37, 34, 6, 71, 94, 66, 48, 72, 89, 38, 42, 81, 6, 69, 19, 73, 85, 1, 83, 90, 38, 99, 56, 43, 99, 14, 71, 34, 90, 59, 6, 49, 5, 32, 20, 58, 60, 25, 46, 48, 8, 16, 42, 80, 38, 63, 2, 77, 74, 88, 51, 9, 57, 6, 91, 0, 31, 86, 52, 70, 52, 59, 80]
[55, 72, 86, 54, 94, 93, 48, 78, 38, 7, 46, 6, 96, 10, 94, 93, 86, 83, 28, 47, 31, 22, 55, 74, 49, 35, 6, 80, 17, 82, 84, 100, 58, 65, 47, 1, 56, 85, 19, 64, 68, 44, 95, 62, 86, 100, 47, 61, 30, 90, 55, 63, 17, 100, 14, 15, 73, 60, 100, 23, 69, 39, 6, 44, 52, 96, 46, 84, 85, 19, 82, 53, 98, 39, 58, 78, 74, 74, 4, 73, 26, 75, 20, 44, 89, 12, 19, 66, 53, 48, 22, 28, 5, 94, 56, 77, 61, 92, 18, 99]
[44, 28, 64, 78, 88, 19, 29, 50, 100, 45, 30, 6, 52, 80, 96, 35, 44, 14, 59, 58, 77, 67, 24, 17, 93, 100, 67, 8, 80, 99, 63, 21, 92, 75, 25, 11, 55, 80, 69, 58, 80, 73, 33, 62, 78, 3, 8, 67, 35, 23, 5, 85, 40, 97, 3, 1, 73, 60, 50, 93, 84, 29, 56, 56, 38, 2, 78, 32, 23, 68, 50, 6, 48, 18, 63, 17, 7, 85, 74, 82, 24, 23, 88, 71, 99, 71, 21, 60, 100, 34, 2, 89, 41, 74, 75, 48, 19, 84, 79, 44]
[14, 64, 86, 72, 12, 65, 14, 39, 6, 0, 89, 87, 59, 57, 87, 2, 95, 99, 90, 31, 58, 20, 8, 0, 87, 12, 41, 63, 85, 18, 96, 67, 32, 83, 92, 54, 73, 66, 59, 57, 24, 47, 68, 39, 98, 28, 87, 10, 23, 76, 48, 55, 0, 70, 37, 47, 24, 83, 62, 43, 70, 52, 72, 62, 16, 96, 29, 93, 76, 93, 59, 57, 52, 52, 85, 13, 28, 25, 93, 67, 12, 63, 6, 4, 80, 5, 55, 85, 76, 88, 32, 30, 49, 82, 39, 97, 68, 37, 61, 75]
[57, 67, 6, 23, 75, 19, 55, 73, 29, 87, 32, 23, 34, 2, 72, 47, 60, 43, 40, 42, 31, 44, 65, 94, 55, 22, 93, 38, 86, 96, 49, 50, 52, 73, 13, 59, 35, 4, 77, 39, 86, 12, 75, 59, 37, 62, 56, 84, 83, 38, 57, 40, 52, 53, 14, 85, 36, 29, 84, 8, 37, 39, 13, 81, 95, 27, 50, 90, 84, 48, 93, 66, 24, 90, 38, 49, 62, 35, 61, 98, 52, 43, 3, 83, 89, 16, 72, 27, 24, 16, 79, 26, 21, 25, 54, 77, 62, 84, 91, 54]
[6, 42, 66, 94, 38, 61, 96, 49, 18, 99, 57, 84, 44, 77, 36, 67, 20, 8, 88, 80, 76, 20, 33, 52, 16, 19, 27, 97, 83, 69, 55, 57, 46, 95, 74, 78, 27, 3, 96, 54, 50, 19, 45, 81, 42, 26, 52, 78, 36, 97, 35, 60, 16, 18, 36, 39, 45, 75, 98, 84, 82, 78, 19, 6, 70, 39, 74, 53, 52, 68, 98, 90, 98, 49, 58, 89, 87, 97, 0, 51, 47, 31, 18, 50, 66, 49, 79, 83, 63, 96, 60, 13, 21, 39, 44, 69, 12, 23, 72, 61]
[4, 70, 91, 12, 60, 70, 11, 54, 37, 64, 81, 32, 19, 34, 53, 66, 15, 90, 2, 52, 10, 25, 87, 95, 34, 80, 46, 54, 76, 28, 62, 58, 60, 65, 19, 66, 16, 95, 85, 38, 38, 61, 51, 72, 89, 72, 80, 85, 80, 10, 72, 94, 50, 6, 74, 53, 43, 17, 18, 27, 78, 100, 0, 21, 91, 11, 67, 78, 81, 40, 70, 46, 90, 2, 39, 27, 45, 80, 76, 9, 52, 87, 96, 8, 92, 93, 55, 50, 18, 55, 37, 65, 45, 86, 55, 51, 24, 88, 42, 58]
[32, 39, 48, 58, 23, 66, 55, 56, 81, 73, 56, 16, 12, 20, 0, 61, 98, 59, 94, 91, 19, 22, 41, 23, 98, 37, 18, 32, 95, 54, 26, 12, 91, 89, 76, 46, 49, 84, 72, 10, 45, 23, 28, 48, 15, 77, 85, 5, 93, 57, 10, 62, 93, 41, 27, 54, 74, 57, 35, 8, 1, 10, 85, 48, 77, 7, 68, 20, 68, 100, 36, 33, 76, 68, 93, 70, 65, 48, 4, 72, 46, 25, 0, 83, 57, 41, 12, 6, 71, 65, 77, 58, 15, 54, 54, 13, 71, 95, 6, 21]
[12, 40, 49, 10, 64, 17, 78, 73, 98, 40, 14, 22, 72, 66, 1, 44, 9, 99, 1, 78, 9, 19, 1, 21, 32, 22, 78, 96, 88, 40, 64, 28, 23, 75, 76, 51, 2, 28, 16, 38, 56, 17, 15, 38, 39, 72, 84, 57, 80, 13, 33, 48, 0, 66, 9, 93, 25, 87, 34, 99, 59, 73, 92, 65, 5, 0, 22, 5, 94, 28, 44, 39, 89, 28, 4, 41, 91, 48, 90, 31, 68, 81, 56, 22, 77, 93, 58, 3, 71, 18, 70, 8, 56, 95, 14, 23, 5, 77, 69, 85]
[26, 63, 96, 15, 90, 86, 95, 19, 43, 19, 54, 96, 29, 86, 32, 9, 21, 50, 65, 4, 38, 67, 92, 61, 37, 16, 82, 7, 13, 66, 57, 36, 22, 0, 77, 9, 39, 2, 95, 0, 42, 20, 67, 98, 1, 4, 4, 52, 35, 65, 58, 70, 72, 66, 51, 47, 69, 41, 100, 75, 8, 67, 5, 85, 63, 20, 34, 70, 8, 58, 22, 13, 19, 49, 100, 23, 27, 45, 86, 88, 87, 99, 36, 87, 64, 83, 64, 23, 0, 56, 36, 19, 5, 10, 76, 91, 3, 83, 22, 66]
[5, 24, 79, 68, 26, 90, 1, 48, 71, 90, 69, 42, 41, 93, 50, 63, 51, 39, 61, 84, 19, 4, 2, 95, 43, 83, 26, 23, 13, 50, 80, 64, 43, 99, 76, 84, 81, 34, 9, 29, 65, 23, 33, 59, 99, 74, 5, 80, 89, 43, 60, 43, 9, 45, 47, 61, 74, 17, 9, 58, 9, 28, 74, 40, 4, 87, 17, 13, 39, 37, 10, 56, 22, 21, 81, 93, 47, 73, 4, 41, 41, 38, 87, 80, 9, 76, 100, 91, 52, 77, 17, 85, 30, 73, 78, 5, 19, 53, 17, 70]
[83, 45, 62, 18, 0, 64, 5, 71, 85, 6, 47, 30, 45, 47, 65, 37, 36, 25, 97, 40, 65, 51, 100, 90, 53, 27, 77, 47, 19, 6, 24, 1, 26, 2, 99, 55, 100, 19, 73, 86, 49, 25, 74, 90, 12, 88, 13, 70, 6, 36, 69, 77, 46, 81, 2, 18, 60, 73, 66, 19, 68, 52, 17, 91, 9, 34, 44, 98, 25, 62, 31, 23, 52, 69, 94, 67, 47, 49, 97, 2, 74, 25, 13, 7, 99, 43, 52, 54, 6, 63, 57, 35, 38, 85, 70, 84, 75, 24, 3, 71]
[98, 91, 64, 43, 39, 83, 82, 35, 99, 16, 76, 90, 34, 2, 74, 96, 33, 76, 2, 44, 41, 57, 10, 29, 50, 3, 87, 37, 19, 43, 90, 73, 88, 26, 9, 44, 95, 6, 2, 84, 78, 28, 66, 11, 30, 48, 3, 66, 15, 11, 13, 34, 95, 16, 68, 35, 60, 2, 20, 60, 76, 87, 55, 55, 63, 90, 53, 79, 61, 19, 51, 38, 59, 48, 19, 7, 99, 93, 88, 35, 47, 83, 67, 91, 73, 0, 24, 0, 88, 83, 57, 42, 21, 29, 93, 35, 12, 5, 51, 57]
